candidate_id,product_id,area_pixels,area_m2,centroid_row,centroid_col,centroid_x_m,centroid_y_m,centroid_lat,centroid_lon,mean_ratio_proxy,mean_intensity,mean_pol_imbalance_proxy,mean_texture,mean_candidate_score,interpretation,rank,mean_slope_deg,max_slope_deg,std_slope_deg,mean_dem_roughness_proxy,slope_condition,mean_ice_probability,max_ice_probability,mean_terrain_roughness,ice_confidence_score,shallow_ice_likelihood,deep_ice_likelihood,psr_stability_proxy,depth_likelihood_class,mean_ratio_contribution,mean_intensity_contribution,mean_roughness_suitability_contribution,mean_psr_proxy_contribution,area_km2,equivalent_candidate_patch_diameter_m,equivalent_diameter_m,max_candidate_score,threshold_stability,mean_uncertainty_score,confidence_score,confidence_score_after_roughness_penalty,confidence_level,confidence_before_penalty,confidence_after_penalty,candidate_confidence_after_roughness_penalty,roughness_penalty_score,roughness_ambiguity_risk,radar_ambiguity_flag,threshold_stability_class,reason_for_confidence,validation_priority_rank,slope_safety_score,roughness_hazard_score,refined_candidate_score,refinement_status,refined_rank
C-049,ch2_sar_ncls_20200808t201154198_d_cp_d18,9,5625.0,205.22222222222223,551.4444444444445,79434.8244771111,11243.263313444448,-87.35476730563731,81.94382744215748,1.4312809705734253,7.626787185668945,0.17036505043506622,0.19550129771232605,0.7642315626144409,radar-based candidate subsurface ice signature; requires independent validation,22,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7463871240615845,0.8314120173454285,0.0,0.9825866354836358,0.9773626062605116,0.6273626022868686,0.2526715199152629,shallow-likelihood,0.25796255138185287,0.22664822969171736,0.20189497040377724,0.059881317946645946,0.005625,84.62843753216345,84.62843753216345,0.8911687135696411,0.3333333432674408,0.0,0.6435284609978016,0.609880443905455,Low,Low,Low,Low,0.03364801709234653,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,32,1.0,0.0,0.8731935620307922,kept_for_planning,22.0
C-037,ch2_sar_ncls_20200808t201154198_d_cp_d18,8,5000.0,183.5,506.25,78304.963366,11786.318869000002,-87.3890312954376,81.44020160498567,1.31504225730896,7.527872562408447,0.13582688570022583,0.1393042504787445,0.6987521052360535,radar-based candidate subsurface ice signature; requires independent validation,45,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7461277842521667,0.7878872752189636,0.0,0.9695664271712303,0.9604363292455673,0.6104363277554512,0.27254463359713554,shallow-likelihood,0.24588125012815,0.21233342215418816,0.22224836610257626,0.06566475424915552,0.005,79.78845608028654,79.78845608028654,0.7681260108947754,0.3333333432674408,0.0,0.6102673423290252,0.601666356441529,Low,Low,Low,Low,0.008600985887496207,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,36,1.0,0.0,0.8730638921260834,kept_for_planning,23.0
C-053,ch2_sar_ncls_20200808t201154198_d_cp_d18,10,6250.0,211.5,481.4,77683.713366,11086.318869000002,-87.41263880357486,81.87810483501713,1.3575953245162964,7.5701584815979,0.14975300431251526,0.19845379889011383,0.7518603801727295,radar-based candidate subsurface ice signature; requires independent validation,23,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7448202967643738,0.8085936307907104,0.0,0.9884365856647491,0.9849675536155701,0.6349675416946411,0.2862370252609253,shallow-likelihood,0.25437201410531995,0.2199731782078743,0.20082563459873198,0.06964949071407318,0.00625,89.20620580763855,89.20620580763855,0.8695791363716125,0.3333333134651184,0.0,0.6518773689636816,0.6169134217153426,Low,Low,Low,Low,0.03496394724833909,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,27,1.0,0.0,0.8724101483821869,kept_for_planning,24.0
C-047,ch2_sar_ncls_20200808t201154198_d_cp_d18,13,8125.0,201.23076923076923,474.53846153846155,77512.17490446154,11343.049638230772,-87.41702435821752,81.67449112832387,1.3962620496749878,7.392010688781738,0.1625223159790039,0.13507193326950073,0.6990141272544861,radar-based candidate subsurface ice signature; requires independent validation,44,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7441291213035583,0.7781693935394287,0.0,0.9681901473265427,0.9586471777695876,0.6086471676826477,0.28878058378513044,shallow-likelihood,0.26217127648683697,0.18778694249116457,0.2237812223342749,0.07038971265921226,0.008125,101.71072362820549,101.71072362820549,0.7777303457260132,0.21794870495796204,0.027561940252780914,0.6460565292262114,0.6393418876651019,Low,Low,Low,Low,0.006714641561109473,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,21,1.0,0.0,0.8720645606517792,kept_for_planning,25.0
C-023,ch2_sar_ncls_20200808t201154198_d_cp_d18,14,8750.0,155.42857142857142,549.2857142857143,79380.85622314285,12488.104583285716,-87.35046299043985,81.05956982368916,1.3818784952163696,7.478842735290527,0.1582770198583603,0.160633847117424,0.7300246953964233,radar-based candidate subsurface ice signature; requires independent validation,32,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7407214045524597,0.813073992729187,0.0,0.9738376012870243,0.9659888829503741,0.6159888654947281,0.25017467992646353,shallow-likelihood,0.26356849712984903,0.20347500060285842,0.21452323028019496,0.05915469330336366,0.00875,105.5502061411188,105.5502061411188,0.836009681224823,0.4166666865348816,0.023435136303305626,0.7084438800496551,0.6903362901874819,Medium,Medium,Medium,Medium,0.018107589862173184,Low,roughness ambiguity manageable in current proxy layers,Medium,Medium before penalty; Medium after roughness penalty; low roughness ambiguity and medium threshold stability.,8,1.0,0.0,0.8703607022762299,kept_for_planning,26.0
C-036,ch2_sar_ncls_20200808t201154198_d_cp_d18,8,5000.0,182.5,536.5,79061.213366,11811.318869000002,-87.36425825338802,81.50316061292622,1.4391770362854004,7.39986515045166,0.17688632011413574,0.16042128205299377,0.7295149564743042,radar-based candidate subsurface ice signature; requires independent validation,34,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7386768460273743,0.7715758085250854,0.0,0.981310598552227,0.9757037609815598,0.625703752040863,0.2581762485206127,shallow-likelihood,0.27338728681206703,0.18920603767037392,0.2146002147346735,0.061483293771743774,0.005,79.78845608028654,79.78845608028654,0.7929866313934326,0.1666666716337204,0.016474664211273193,0.5851306539773942,0.5671178043918714,Low,Low,Low,Low,0.018012849585522784,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,47,1.0,0.0,0.8693384230136871,kept_for_planning,27.0
C-014,ch2_sar_ncls_20200808t201154198_d_cp_d18,17,10625.0,134.23529411764707,505.88235294117646,78295.77218952941,13017.936516058826,-87.38297994859029,80.56000700388273,1.3916360139846802,7.381252288818359,0.16168394684791565,0.14177554845809937,0.7048041224479675,radar-based candidate subsurface ice signature; requires independent validation,41,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7377617359161377,0.8002734780311584,0.0,0.9670455631087808,0.957159210653866,0.6071592148612527,0.26903459955664244,shallow-likelihood,0.2659219512168099,0.1858432187753565,0.2213533152552212,0.06464327345876132,0.010625,116.31066229203195,116.31066229203195,0.8127276301383972,0.1568627506494522,0.022270044311881065,0.6854520956512827,0.67574965193544,Low,Medium,Low,Low,0.009702443715842677,Low,roughness ambiguity manageable in current proxy layers,Low,Medium before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,10,1.0,0.0,0.8688808679580688,kept_for_planning,28.0
C-041,ch2_sar_ncls_20200808t201154198_d_cp_d18,8,5000.0,189.25,480.25,77654.963366,11642.568869000002,-87.41092203882106,81.47332991220493,1.376213550567627,7.412874698638916,0.15581224858760834,0.15007787942886353,0.7023086547851562,radar-based candidate subsurface ice signature; requires independent validation,42,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7361099720001221,0.7830184698104858,0.0,0.9613203555345535,0.9497164487838745,0.5997164472937584,0.28524134680628777,shallow-likelihood,0.2568473629653454,0.19155645743012428,0.218346381559968,0.06935972813516855,0.005,79.78845608028654,79.78845608028654,0.7943793535232544,0.1666666716337204,0.0,0.578072103857994,0.5646693101569752,Low,Low,Low,Low,0.013402793701018796,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,48,1.0,0.0,0.868054986000061,kept_for_planning,29.0
C-043,ch2_sar_ncls_20200808t201154198_d_cp_d18,8,5000.0,191.0,473.25,77479.963366,11598.818869000002,-87.41684022295088,81.48599618846708,1.3744022846221924,7.458466529846191,0.1551527976989746,0.18059217929840088,0.7200719714164734,radar-based candidate subsurface ice signature; requires independent validation,37,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.733719527721405,0.7817984223365784,0.0,0.974208228290081,0.9664706885814667,0.6164706870913506,0.28867389261722565,shallow-likelihood,0.2562724556773901,0.19979368522763252,0.2072947397828102,0.07035866100341082,0.005,79.78845608028654,79.78845608028654,0.8088415265083313,0.1666666716337204,0.0,0.5837563651800155,0.5567533440889401,Low,Low,Low,Low,0.027003021091075434,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,51,1.0,0.0,0.8668597638607025,kept_for_planning,30.0
C-026,ch2_sar_ncls_20200808t201154198_d_cp_d18,9,5625.0,157.11111111111111,412.44444444444446,75959.8244771111,12446.041091222225,-87.46201763189752,80.69475303828796,1.4181629419326782,7.575142860412598,0.17015382647514343,0.30652502179145813,0.8278102278709412,radar-based candidate subsurface ice signature; requires independent validation,7,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7320257425308228,0.8209909200668335,0.0,1.0,1.0,0.6499999761581421,0.3148768014378018,shallow-likelihood,0.27148332364029354,0.22087377806504568,0.16168448660108778,0.07798418319887584,0.005625,84.62843753216345,84.62843753216345,0.9868839979171753,0.6666666865348816,0.0,0.7305403025333698,0.6474089972901292,Low,Medium,Low,Low,0.08313130524324049,Low,roughness ambiguity manageable in current proxy layers,Medium,Medium before penalty; Low after roughness penalty; low roughness ambiguity and medium threshold stability.,16,1.0,0.0,0.8660128712654114,kept_for_planning,31.0
C-035,ch2_sar_ncls_20200808t201154198_d_cp_d18,12,7500.0,180.91666666666666,551.9166666666666,79446.63003266667,11850.902202333336,-87.35150137739903,81.51585603867726,1.3581628799438477,7.409189701080322,0.14981816709041595,0.12000655382871628,0.6799243092536926,radar-based candidate subsurface ice signature; requires independent validation,53,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7311601042747498,0.8006072640419006,0.0,0.9465976655483246,0.9305769354104996,0.5805769388874372,0.25077734390894574,shallow-likelihood,0.25319891174634296,0.19089062263568243,0.22774039953947067,0.05933007877320051,0.0075,97.720502380584,97.720502380584,0.7967924475669861,0.1111111044883728,0.04286302998661995,0.6047424660909635,0.6047424660909635,Low,Low,Low,Low,0.0,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,35,1.0,0.0,0.8655800521373749,kept_for_planning,32.0
C-008,ch2_sar_ncls_20200808t201154198_d_cp_d18,10,6250.0,121.7,439.9,76646.213366,13331.318869000002,-87.43484944333107,80.13307374326648,1.3051202297210693,7.5711236000061035,0.13158313930034637,0.20463387668132782,0.7246745228767395,radar-based candidate subsurface ice signature; requires independent validation,35,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7308954000473022,0.7728534936904907,0.0,0.9828727126121521,0.9777345061302185,0.6277345061302185,0.2991191238164902,shallow-likelihood,0.24017975628376007,0.21872991621494292,0.19858733415603638,0.07339841201901436,0.00625,89.20620580763855,89.20620580763855,0.8387085199356079,0.3333333134651184,0.0,0.6431778946289649,0.6054594859114751,Low,Low,Low,Low,0.037718408717489736,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,34,1.0,0.0,0.8654477000236511,kept_for_planning,33.0
C-006,ch2_sar_ncls_20200808t201154198_d_cp_d18,9,5625.0,115.88888888888889,471.8888888888889,77445.93558822222,13476.59664677778,-87.40805897792974,80.1286363116572,1.3523857593536377,7.415928363800049,0.1484888345003128,0.1706165075302124,0.7078980207443237,radar-based candidate subsurface ice signature; requires independent validation,40,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7296273708343506,0.7887451648712158,0.0,0.9679434034559462,0.9583264059490628,0.6083264085981581,0.2835804224014282,shallow-likelihood,0.257735217610995,0.19210810959339142,0.21090772416856554,0.06887637078762054,0.005625,84.62843753216345,84.62843753216345,0.8235935568809509,0.1666666716337204,0.0,0.5921683932726199,0.5696115303760956,Low,Low,Low,Low,0.02255686289652438,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,45,1.0,0.0,0.8648136854171753,kept_for_planning,34.0
C-034,ch2_sar_ncls_20200808t201154198_d_cp_d18,9,5625.0,181.22222222222223,531.4444444444445,78934.8244771111,11843.263313444448,-87.36822227281496,81.46707659280919,1.440386176109314,7.314281940460205,0.1765306144952774,0.14257772266864777,0.7001299858093262,radar-based candidate subsurface ice signature; requires independent validation,43,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7272935509681702,0.7747926712036133,0.0,0.9629453553093804,0.9518289566040039,0.601828952630361,0.26047538717587787,shallow-likelihood,0.27033482326401603,0.1737435774670707,0.22106278273794386,0.06215238571166992,0.005625,84.62843753216345,84.62843753216345,0.776758074760437,0.14814814925193787,0.04281674325466156,0.5816972432915981,0.5716372704265846,Low,Low,Low,Low,0.010059972865013447,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,44,1.0,0.0,0.8636467754840851,kept_for_planning,35.0
C-032,ch2_sar_ncls_20200808t201154198_d_cp_d18,11,6875.0,173.63636363636363,492.09090909090907,77950.98609327272,12032.90977809091,-87.39934058656415,81.22479548399167,1.3297840356826782,7.402991771697998,0.14098073542118073,0.15220768749713898,0.6853563189506531,radar-based candidate subsurface ice signature; requires independent validation,52,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.726860523223877,0.8066322803497314,0.0,0.9576349366794933,0.9449253840879961,0.5949253927577626,0.27852376753633673,shallow-likelihood,0.2521097809076309,0.1897709532217546,0.21757500957358966,0.06740479306741194,0.006875,93.56025796273889,93.56025796273889,0.8017771244049072,0.1666666567325592,0.005832661408931017,0.6089871641929047,0.5946351147609805,Low,Low,Low,Low,0.014352049431924169,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,39,1.0,0.0,0.8634302616119385,kept_for_planning,36.0
C-010,ch2_sar_ncls_20200808t201154198_d_cp_d18,13,8125.0,127.0,473.53846153846155,77487.17490446154,13198.818869000002,-87.40827293472742,80.33327134679078,1.3381925821304321,7.419210433959961,0.14322103559970856,0.1668373942375183,0.6953494548797607,radar-based candidate subsurface ice signature; requires independent validation,49,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7240843176841736,0.7839982509613037,0.0,0.9579921364784241,0.9453897476196289,0.5953897512876071,0.28370476686037505,shallow-likelihood,0.25038768694950986,0.19270114371409783,0.21208297633207762,0.06891255539197189,0.008125,101.71072362820549,101.71072362820549,0.8050339818000793,0.1666666567325592,0.0,0.6373836184464968,0.6165111068322621,Low,Low,Low,Low,0.02087251161423476,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,28,1.0,0.0,0.8620421588420868,kept_for_planning,37.0
C-019,ch2_sar_ncls_20200808t201154198_d_cp_d18,8,5000.0,143.75,680.75,82667.463366,12780.068869000002,-87.24194884537943,81.21186625115917,1.3673895597457886,7.511026382446289,0.1549350470304489,0.18499645590782166,0.7517029643058777,radar-based candidate subsurface ice signature; requires independent validation,24,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.72382652759552,0.7497058510780334,0.0,0.9957167282700539,0.9944317489862442,0.6444317251443863,0.18723687902092934,shallow-likelihood,0.26799850538372993,0.2092897705733776,0.20569959469139576,0.040838653687387705,0.005,79.78845608028654,79.78845608028654,0.7895730137825012,0.5,0.0,0.6605449485778808,0.6315789408335665,Low,Low,Low,Low,0.028966007744314296,Low,roughness ambiguity manageable in current proxy layers,Medium,Low before penalty; Low after roughness penalty; low roughness ambiguity and medium threshold stability.,22,1.0,0.0,0.86191326379776,kept_for_planning,38.0
C-028,ch2_sar_ncls_20200808t201154198_d_cp_d18,13,8125.0,164.53846153846155,384.0,75248.713366,12260.357330538463,-87.48613737683259,80.74604939709648,1.3490805625915527,7.413999557495117,0.14733245968818665,0.22537244856357574,0.7297521233558655,radar-based candidate subsurface ice signature; requires independent validation,33,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7213382720947266,0.8216042518615723,0.0,0.9724850883850684,0.9642306016041682,0.614230596102201,0.32886619522021365,shallow-likelihood,0.2564468441101221,0.191759759416947,0.19107626722409174,0.08205534918950154,0.008125,101.71072362820549,101.71072362820549,0.8880102634429932,0.307692289352417,0.010325221344828606,0.6755650767483391,0.6286034838663922,Low,Low,Low,Low,0.04696159288194695,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,24,1.0,0.0,0.8606691360473633,kept_for_planning,39.0
C-040,ch2_sar_ncls_20200808t201154198_d_cp_d18,8,5000.0,188.375,666.375,82308.088366,11664.443869000002,-87.25905455103037,81.93393454664114,1.411536693572998,7.404125213623047,0.16961799561977386,0.17661550641059875,0.7411915063858032,radar-based candidate subsurface ice signature; requires independent validation,29,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7180737257003784,0.7504087686538696,0.0,0.9861391559243202,0.9819808900356293,0.631980873644352,0.19715815223753452,shallow-likelihood,0.2756371069699526,0.18997567147016525,0.20873500779271126,0.04372592410072684,0.005,79.78845608028654,79.78845608028654,0.7916638255119324,0.3333333432674408,0.0,0.6238479506969452,0.5986173332251963,Low,Low,Low,Low,0.02523061747174894,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,38,1.0,0.0,0.8590368628501892,kept_for_planning,40.0
C-027,ch2_sar_ncls_20200808t201154198_d_cp_d18,8,5000.0,158.875,526.0,78798.713366,12401.943869000002,-87.3698588577705,81.05572313574129,1.338651180267334,7.476625919342041,0.14315231144428253,0.1967104971408844,0.7164585590362549,radar-based candidate subsurface ice signature; requires independent validation,38,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7146939039230347,0.7376829981803894,0.0,0.9830969348549843,0.9780260026454926,0.6280260011553764,0.2614246532320976,shallow-likelihood,0.24773365072906017,0.2030746042728424,0.20145701803267002,0.06242864113301039,0.005,79.78845608028654,79.78845608028654,0.7526339292526245,0.1666666716337204,0.0,0.5826000732183456,0.5484131157846303,Low,Low,Low,Low,0.03418695743371539,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,53,1.0,0.0,0.8573469519615173,kept_for_planning,41.0
C-015,ch2_sar_ncls_20200808t201154198_d_cp_d18,8,5000.0,141.0,423.75,76242.463366,12848.818869000002,-87.45065091927363,80.43406996510863,1.312894344329834,7.321048736572266,0.13474112749099731,0.1673041135072708,0.6602426171302795,radar-based candidate subsurface ice signature; requires independent validation,56,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.708112895488739,0.7731989622116089,0.0,0.9386571869254112,0.9202543050050735,0.5702543146908283,0.3082839511334896,shallow-likelihood,0.24497373960912228,0.17496622167527676,0.21210740134119987,0.07606554310768843,0.005,79.78845608028654,79.78845608028654,0.7486170530319214,0.0,0.05129057914018631,0.5261485795676708,0.5050680511146721,Low,Low,Low,Low,0.021080528452998668,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,55,1.0,0.0,0.8540564477443695,kept_for_planning,42.0
C-012,ch2_sar_ncls_20200808t201154198_d_cp_d18,8,5000.0,131.25,378.625,75114.338366,13092.568869000002,-87.48594413637863,80.1125709665453,1.3993675708770752,7.295103073120117,0.1623864471912384,0.2061997503042221,0.6975009441375732,radar-based candidate subsurface ice signature; requires independent validation,46,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.7070471048355103,0.8037763833999634,0.0,0.9465096592903137,0.930462546646595,0.5804625377058983,0.3287540636956692,shallow-likelihood,0.2567257545888424,0.17027845606207848,0.1980202104896307,0.08202271722257137,0.005,79.78845608028654,79.78845608028654,0.8633086085319519,0.0,0.0889090895652771,0.5343093931674957,0.4958930743741889,Low,Low,Low,Low,0.03841631879330682,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,56,1.0,0.0,0.8535235524177551,kept_for_planning,43.0
C-057,ch2_sar_ncls_20200808t201154198_d_cp_d18,9,5625.0,287.1111111111111,24.22222222222222,66254.26892155556,9196.041091222225,-87.79440052414597,82.09787757083001,1.3570657968521118,7.760305404663086,0.15086954832077026,0.16264525055885315,0.7794984579086304,radar-based candidate subsurface ice signature; requires independent validation,19,0.7800479531288147,2.8624050617218018,0.9560126066207886,0.11950157582759857,low mean slope; favorable screening context,0.8357728123664856,0.9067237973213196,0.2000155746936798,0.9221862355868021,0.9255311157968309,0.8011042210790846,0.49421099821726483,shallow-likelihood,0.2635136842727661,0.24899236526754168,0.19309305648008981,0.13017367985513476,0.005625,84.62843753216345,84.62843753216345,0.8595634698867798,0.3333333432674408,0.0,0.6484138674919422,0.6205490675233013,Low,Low,Low,Low,0.027864799968640854,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,25,0.9024940058588982,0.2000155746936798,0.8486314930021763,kept_for_planning,44.0
C-003,ch2_sar_ncls_20200808t201154198_d_cp_d18,8,5000.0,67.875,774.375,85008.088366,14676.943869000002,-87.15572060315222,80.20425586960786,1.3981471061706543,7.2809367179870605,0.1652783751487732,0.1309203803539276,0.6923713684082031,radar-based candidate subsurface ice signature; requires independent validation,51,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.6951242089271545,0.7552468180656433,0.0,0.9599329754710197,0.9479128569364548,0.5979128479957581,0.13722452521324158,shallow-likelihood,0.2758362162858248,0.1677190139889717,0.22528482414782047,0.026284154038876295,0.005,79.78845608028654,79.78845608028654,0.7795020341873169,0.1666666716337204,0.017376363277435303,0.5731545358896256,0.5682902419987903,Low,Low,Low,Low,0.0048642938908352645,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,46,1.0,0.0,0.8475621044635773,kept_for_planning,45.0
C-002,ch2_sar_ncls_20200808t201154198_d_cp_d18,12,7500.0,57.833333333333336,790.0833333333334,85400.79669933332,14927.985535666669,-87.14155277261261,80.08492151561076,1.380874514579773,7.336965084075928,0.15887664258480072,0.13498784601688385,0.6955252289772034,radar-based candidate subsurface ice signature; requires independent validation,48,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.6945492625236511,0.7126874327659607,0.0,0.970194935798645,0.961253414551417,0.6112534056107203,0.12900718549887338,shallow-likelihood,0.2690030261874199,0.17784177884459496,0.22381167486310005,0.023892759655912716,0.0075,97.720502380584,97.720502380584,0.7451375722885132,0.3055555522441864,0.0,0.6529099529523116,0.6462327890905458,Low,Low,Low,Low,0.00667716386176575,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,17,1.0,0.0,0.8472746312618256,kept_for_planning,46.0
C-020,ch2_sar_ncls_20200808t201154198_d_cp_d18,8,5000.0,143.5,711.5,83436.213366,12786.318869000002,-87.21687547807966,81.28739648417982,1.3680636882781982,7.5757904052734375,0.15442046523094177,0.27335044741630554,0.7991576790809631,radar-based candidate subsurface ice signature; requires independent validation,12,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.693795382976532,0.7293562293052673,0.0,1.0,1.0,0.6499999761581421,0.1726943477988243,shallow-likelihood,0.2624985110014677,0.22099075093865395,0.17369962483644485,0.03660651529207826,0.005,79.78845608028654,79.78845608028654,0.8648660182952881,0.5,0.0,0.6757304573059082,0.6073850641432146,Low,Low,Low,Low,0.06834539316269364,Low,roughness ambiguity manageable in current proxy layers,Medium,Low before penalty; Low after roughness penalty; low roughness ambiguity and medium threshold stability.,33,1.0,0.0,0.846897691488266,kept_for_planning,47.0
C-004,ch2_sar_ncls_20200808t201154198_d_cp_d18,10,6250.0,78.8,789.7,85391.213366,14403.818869000002,-87.14478807027548,80.42545786204506,1.4746109247207642,7.328222751617432,0.18699662387371063,0.15329904854297638,0.713870644569397,radar-based candidate subsurface ice signature; requires independent validation,39,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.6903795599937439,0.7367668747901917,0.0,0.9658445477485657,0.9555978894233703,0.6055978775024414,0.1308832734823227,shallow-likelihood,0.2724988341331482,0.17626224756240844,0.21717973798513412,0.024438735097646713,0.00625,89.20620580763855,89.20620580763855,0.8077159523963928,0.1666666567325592,0.03440442681312561,0.6029468795427909,0.588108410351885,Low,Low,Low,Low,0.01483846919090597,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,41,1.0,0.0,0.845189779996872,kept_for_planning,48.0
C-009,ch2_sar_ncls_20200808t201154198_d_cp_d18,13,8125.0,123.53846153846153,535.3076923076923,79031.40567369231,13285.357330538463,-87.35761154596472,80.45766650228836,1.3257269859313965,7.326720714569092,0.13913778960704803,0.18942610919475555,0.6765723824501038,radar-based candidate subsurface ice signature; requires independent validation,54,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.6878208518028259,0.7396175861358643,0.0,0.9529090111072247,0.9387816832615778,0.5887816823445834,0.25432090346629804,shallow-likelihood,0.24737341014238504,0.17599087609694555,0.20409527535621935,0.06036132000959837,0.008125,101.71072362820549,101.71072362820549,0.7527784705162048,0.1666666567325592,0.002558442298322916,0.6311191110391743,0.6001788062531784,Low,Low,Low,Low,0.030940304785995902,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,37,1.0,0.0,0.843910425901413,kept_for_planning,49.0
C-046,ch2_sar_ncls_20200808t201154198_d_cp_d18,9,5625.0,195.44444444444446,645.1111111111111,81776.49114377778,11487.707757888891,-87.27721753818584,82.00359241228466,1.4191104173660278,7.302661418914795,0.170049786567688,0.22091197967529297,0.7203065156936646,radar-based candidate subsurface ice signature; requires independent validation,36,0.0,0.0,0.0,0.0,low mean slope; favorable screening context,0.6766160130500793,0.7244706153869629,0.0,0.9618403381771512,0.9503924316830106,0.6003924210866293,0.20769274234771729,shallow-likelihood,0.2654886345068614,0.17164397570821974,0.1926917475130823,0.04679168057110575,0.005625,84.62843753216345,84.62843753216345,0.8507501482963562,0.1666666716337204,0.0,0.596139111656409,0.5511655503336419,Low,Low,Low,Low,0.044973561322767065,Low,roughness ambiguity manageable in current proxy layers,Low,Low before penalty; Low after roughness penalty; low roughness ambiguity and low threshold stability.,52,1.0,0.0,0.8383080065250397,kept_for_planning,50.0
